Remove Stop Words,Stemming,Weighting Scheme,Precision,Recall,F-Measure,MAP,DCG
False,True,lnc-inc,0.35,0.1590909090909091,0.21875,0.18831550802139035,2.851106764704974
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.05,0.029411764705882353,0.03703703703703704,0.004545454545454545,0.27894294565112987
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.05,0.007874015748031496,0.013605442176870748,0.01,0.38685280723454163
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.3,0.06593406593406594,0.10810810810810811,0.1785444947209653,2.7598370967121246
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.1,0.18181818181818182,0.12903225806451613,0.016594516594516592,0.4913669381764537
False,True,lnc-inc,0.1,0.024691358024691357,0.039603960396039604,0.05625,1.2446505421182261
False,True,lnc-inc,0.2,0.027777777777777776,0.048780487804878044,0.10392857142857141,1.964836682686101
False,True,lnc-inc,0.1,0.08,0.08888888888888889,0.009545454545454546,0.5066131943480828
False,True,lnc-inc,0.05,0.018867924528301886,0.027397260273972605,0.004166666666666667,0.27023815442731974
False,True,lnc-inc,0.1,0.041666666666666664,0.058823529411764705,0.010818713450292398,0.5324082088237403
False,True,lnc-inc,0.3,0.11538461538461539,0.16666666666666669,0.22999999999999998,3.03451763582084
False,True,lnc-inc,0.1,0.06060606060606061,0.07547169811320756,0.012698412698412698,0.5569880204737967
False,True,lnc-inc,0.15,0.05357142857142857,0.07894736842105263,0.028333333333333332,0.9113265469190678
False,True,lnc-inc,0.2,0.034782608695652174,0.05925925925925926,0.04981203007518796,1.2219487292650957
False,True,lnc-inc,0.1,0.03333333333333333,0.05,0.009728506787330317,0.5024620016053251
False,True,lnc-inc,0.1,0.041666666666666664,0.058823529411764705,0.03166666666666666,0.8809297535714575
False,True,lnc-inc,0.1,0.014925373134328358,0.025974025974025972,0.02777777777777778,0.8010299956639813
False,True,lnc-inc,0.15,0.04918032786885246,0.07407407407407407,0.02986111111111111,0.8867330268770297
False,True,lnc-inc,0.1,0.017094017094017096,0.029197080291970805,0.010416666666666666,0.5148886965455458
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.1,0.05263157894736842,0.06896551724137931,0.05769230769230769,1.2626495350371936
False,True,lnc-inc,0.15,0.06976744186046512,0.09523809523809525,0.02089285714285714,0.8056541241485123
False,True,lnc-inc,0.0,0,0,0,0
False,True,lnc-inc,0.2,0.1,0.13333333333333333,0.06916267942583733,1.528103719616888
False,True,lnc-inc,0.0,0,0,0,0
False,True,lnc-inc,0.1,0.1111111111111111,0.10526315789473685,0.009645061728395061,0.4800594554848643
False,True,lnc-inc,0.0,0,0,0,0
False,True,lnc-inc,0.15,0.2727272727272727,0.19354838709677416,0.037987012987012986,0.8056541241485123
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.1,0.012903225806451613,0.022857142857142854,0.01,0.5167350750148408
False,True,lnc-inc,0.2,0.05194805194805195,0.08247422680412371,0.03379020467836257,1.047296905369286
False,True,lnc-inc,0.05,0.008620689655172414,0.014705882352941175,0.004166666666666667,0.27023815442731974
False,True,lnc-inc,0.0,0,0,0,0
False,True,lnc-inc,0.0,0,0,0,0
False,True,lnc-inc,0.1,0.058823529411764705,0.07407407407407408,0.014583333333333332,0.6008577292262482
False,True,lnc-inc,0.45,0.10112359550561797,0.1651376146788991,0.21521687419907232,3.240409051414309
False,True,lnc-inc,0.0,0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0,0,0,0
False,True,lnc-inc,0.1,0.0392156862745098,0.05633802816901408,0.03166666666666666,0.8809297535714575
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.0,0.0,0,0,0
False,True,lnc-inc,0.05,0.05555555555555555,0.052631578947368425,0.0030864197530864196,0.23540891336663824
False,False,lnc-inc,0.25,0.10869565217391304,0.15151515151515152,0.09802350427350429,1.8751296368344113
False,False,lnc-inc,0.05,0.038461538461538464,0.043478260869565216,0.003125,0.24465054211822604
False,False,lnc-inc,0.35,0.1590909090909091,0.21875,0.18831550802139035,2.851106764704974
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.05,0.029411764705882353,0.03703703703703704,0.004545454545454545,0.27894294565112987
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.05,0.007874015748031496,0.013605442176870748,0.01,0.38685280723454163
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.3,0.06593406593406594,0.10810810810810811,0.1785444947209653,2.7598370967121246
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.1,0.18181818181818182,0.12903225806451613,0.016594516594516592,0.4913669381764537
False,False,lnc-inc,0.1,0.024691358024691357,0.039603960396039604,0.05625,1.2446505421182261
False,False,lnc-inc,0.2,0.027777777777777776,0.048780487804878044,0.10392857142857141,1.964836682686101
False,False,lnc-inc,0.1,0.08,0.08888888888888889,0.009545454545454546,0.5066131943480828
False,False,lnc-inc,0.05,0.018867924528301886,0.027397260273972605,0.004166666666666667,0.27023815442731974
False,False,lnc-inc,0.1,0.041666666666666664,0.058823529411764705,0.010818713450292398,0.5324082088237403
False,False,lnc-inc,0.3,0.11538461538461539,0.16666666666666669,0.22999999999999998,3.03451763582084
False,False,lnc-inc,0.1,0.06060606060606061,0.07547169811320756,0.012698412698412698,0.5569880204737967
False,False,lnc-inc,0.15,0.05357142857142857,0.07894736842105263,0.028333333333333332,0.9113265469190678
False,False,lnc-inc,0.2,0.034782608695652174,0.05925925925925926,0.04981203007518796,1.2219487292650957
False,False,lnc-inc,0.1,0.03333333333333333,0.05,0.009728506787330317,0.5024620016053251
False,False,lnc-inc,0.1,0.041666666666666664,0.058823529411764705,0.03166666666666666,0.8809297535714575
False,False,lnc-inc,0.1,0.014925373134328358,0.025974025974025972,0.02777777777777778,0.8010299956639813
False,False,lnc-inc,0.15,0.04918032786885246,0.07407407407407407,0.02986111111111111,0.8867330268770297
False,False,lnc-inc,0.1,0.017094017094017096,0.029197080291970805,0.010416666666666666,0.5148886965455458
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.1,0.05263157894736842,0.06896551724137931,0.05769230769230769,1.2626495350371936
False,False,lnc-inc,0.15,0.06976744186046512,0.09523809523809525,0.02089285714285714,0.8056541241485123
False,False,lnc-inc,0.0,0,0,0,0
False,False,lnc-inc,0.2,0.1,0.13333333333333333,0.06916267942583733,1.528103719616888
False,False,lnc-inc,0.0,0,0,0,0
False,False,lnc-inc,0.1,0.1111111111111111,0.10526315789473685,0.009645061728395061,0.4800594554848643
False,False,lnc-inc,0.0,0,0,0,0
False,False,lnc-inc,0.15,0.2727272727272727,0.19354838709677416,0.037987012987012986,0.8056541241485123
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.1,0.012903225806451613,0.022857142857142854,0.01,0.5167350750148408
False,False,lnc-inc,0.2,0.05194805194805195,0.08247422680412371,0.03379020467836257,1.047296905369286
False,False,lnc-inc,0.05,0.008620689655172414,0.014705882352941175,0.004166666666666667,0.27023815442731974
False,False,lnc-inc,0.0,0,0,0,0
False,False,lnc-inc,0.0,0,0,0,0
False,False,lnc-inc,0.1,0.058823529411764705,0.07407407407407408,0.014583333333333332,0.6008577292262482
False,False,lnc-inc,0.45,0.10112359550561797,0.1651376146788991,0.21521687419907232,3.240409051414309
False,False,lnc-inc,0.0,0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0,0,0,0
False,False,lnc-inc,0.1,0.0392156862745098,0.05633802816901408,0.03166666666666666,0.8809297535714575
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.0,0.0,0,0,0
False,False,lnc-inc,0.05,0.05555555555555555,0.052631578947368425,0.0030864197530864196,0.23540891336663824
True,True,lnn-lnn,0.05,0.021739130434782608,0.030303030303030304,0.003125,0.24465054211822604
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.05,0.022727272727272728,0.03125000000000001,0.016666666666666666,0.5
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.05,1.0,0.09523809523809523,0.07142857142857142,0.2559580248098155
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.35,0.05511811023622047,0.09523809523809523,0.1733420745920746,2.785642318671718
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.05,0.01098901098901099,0.01801801801801802,0.003125,0.24465054211822604
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.2,0.04878048780487805,0.07843137254901962,0.03938852813852813,1.1003658472466742
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.05,0.09090909090909091,0.06451612903225806,0.012987012987012986,0.3333333333333333
True,True,lnn-lnn,0.05,0.012345679012345678,0.019801980198019802,0.05,1.0
True,True,lnn-lnn,0.1,0.013888888888888888,0.024390243902439022,0.009821428571428571,0.5006085669280416
True,True,lnn-lnn,0.05,0.04,0.044444444444444446,0.005,0.2890648263178879
True,True,lnn-lnn,0.05,0.018867924528301886,0.027397260273972605,0.0125,0.43067655807339306
True,True,lnn-lnn,0.1,0.041666666666666664,0.058823529411764705,0.026666666666666665,0.7890648263178879
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.05,0.030303030303030304,0.03773584905660378,0.003333333333333333,0.25
True,True,lnn-lnn,0.1,0.03571428571428571,0.05263157894736841,0.014285714285714285,0.5892913581431488
True,True,lnn-lnn,0.15,0.02608695652173913,0.04444444444444444,0.09487179487179487,1.7626495350371936
True,True,lnn-lnn,0.05,0.016666666666666666,0.025,0.05,1.0
True,True,lnn-lnn,0.05,0.020833333333333332,0.029411764705882353,0.004545454545454545,0.27894294565112987
True,True,lnn-lnn,0.55,0.08208955223880597,0.14285714285714285,0.36741870874223814,4.133994454169488
True,True,lnn-lnn,0.15,0.04918032786885246,0.07407407407407407,0.07428571428571427,1.5833333333333333
True,True,lnn-lnn,0.05,0.008547008547008548,0.014598540145985403,0.007142857142857143,0.3333333333333333
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.1,0.05263157894736842,0.06896551724137931,0.01213235294117647,0.5552773433538603
True,True,lnn-lnn,0.05,0.023255813953488372,0.031746031746031744,0.0029411764705882353,0.23981246656813146
True,True,lnn-lnn,0.0,0,0,0,0
True,True,lnn-lnn,0.1,0.05,0.06666666666666667,0.022619047619047615,0.6895405204413555
True,True,lnn-lnn,0.0,0,0,0,0
True,True,lnn-lnn,0.05,0.05555555555555555,0.052631578947368425,0.006944444444444444,0.31546487678572877
True,True,lnn-lnn,0.0,0,0,0,0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.1,0.04,0.05714285714285714,0.03333333333333333,0.8562071871080221
True,True,lnn-lnn,0.05,0.07692307692307693,0.060606060606060615,0.019230769230769232,0.43067655807339306
True,True,lnn-lnn,0.2,0.025806451612903226,0.04571428571428571,0.11865079365079365,2.0650398870707076
True,True,lnn-lnn,0.1,0.025974025974025976,0.041237113402061855,0.08333333333333333,1.5
True,True,lnn-lnn,0.05,0.008620689655172414,0.014705882352941175,0.008333333333333333,0.3562071871080222
True,True,lnn-lnn,0.0,0,0,0,0
True,True,lnn-lnn,0.0,0,0,0,0
True,True,lnn-lnn,0.1,0.058823529411764705,0.07407407407407408,0.014583333333333332,0.5857030312130485
True,True,lnn-lnn,0.05,0.011235955056179775,0.01834862385321101,0.05,1.0
True,True,lnn-lnn,0.0,0,0,0,0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.0,0,0,0,0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,True,lnn-lnn,0.05,0.05555555555555555,0.052631578947368425,0.009259259259259259,0.3562071871080222
True,True,lnn-lnn,0.05,0.022222222222222223,0.030769230769230767,0.05,1.0
True,True,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.25,0.10869565217391304,0.15151515151515152,0.09802350427350429,1.8751296368344113
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.35,0.1590909090909091,0.21875,0.18831550802139035,2.851106764704974
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.25,0.03937007874015748,0.06802721088435375,0.08607492997198879,1.769540430258651
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.1,0.02197802197802198,0.03603603603603604,0.01625,0.6045297031036166
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.05,0.012195121951219513,0.019607843137254905,0.01,0.38685280723454163
True,False,lnn-lnn,0.05,0.038461538461538464,0.043478260869565216,0.025,0.6309297535714575
True,False,lnn-lnn,0.1,0.07692307692307693,0.08695652173913043,0.025,0.7461414348591218
True,False,lnn-lnn,0.1,0.18181818181818182,0.12903225806451613,0.016594516594516592,0.4913669381764537
True,False,lnn-lnn,0.1,0.024691358024691357,0.039603960396039604,0.05625,1.2446505421182261
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.05,0.04,0.044444444444444446,0.025,0.6309297535714575
True,False,lnn-lnn,0.1,0.03773584905660377,0.05479452054794521,0.039285714285714285,0.9642630869047908
True,False,lnn-lnn,0.05,0.020833333333333332,0.029411764705882353,0.003333333333333333,0.25
True,False,lnn-lnn,0.1,0.038461538461538464,0.05555555555555555,0.016025641025641024,0.6188567221452157
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.05,0.017857142857142856,0.026315789473684206,0.0025,0.227670248696953
True,False,lnn-lnn,0.2,0.034782608695652174,0.05925925925925926,0.095,1.9017415037800875
True,False,lnn-lnn,0.05,0.016666666666666666,0.025,0.007142857142857143,0.3333333333333333
True,False,lnn-lnn,0.1,0.041666666666666664,0.058823529411764705,0.03166666666666666,0.8809297535714575
True,False,lnn-lnn,0.15,0.022388059701492536,0.03896103896103895,0.03527777777777778,1.0287002443609343
True,False,lnn-lnn,0.15,0.04918032786885246,0.07407407407407407,0.02986111111111111,0.8867330268770297
True,False,lnn-lnn,0.1,0.017094017094017096,0.029197080291970805,0.010416666666666666,0.5148886965455458
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.1,0.05263157894736842,0.06896551724137931,0.05769230769230769,1.2626495350371936
True,False,lnn-lnn,0.05,0.023255813953488372,0.031746031746031744,0.005,0.2890648263178879
True,False,lnn-lnn,0.0,0,0,0,0
True,False,lnn-lnn,0.2,0.1,0.13333333333333333,0.06916267942583733,1.528103719616888
True,False,lnn-lnn,0.0,0,0,0,0
True,False,lnn-lnn,0.05,0.05555555555555555,0.052631578947368425,0.004273504273504274,0.26264953503719357
True,False,lnn-lnn,0.0,0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.35,0.14,0.2,0.19995192307692308,2.9293591455669707
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.1,0.012903225806451613,0.022857142857142854,0.01,0.5167350750148408
True,False,lnn-lnn,0.15,0.03896103896103896,0.061855670103092786,0.025037593984962404,0.8537763728109803
True,False,lnn-lnn,0.05,0.008620689655172414,0.014705882352941175,0.008333333333333333,0.3562071871080222
True,False,lnn-lnn,0.0,0,0,0,0
True,False,lnn-lnn,0.0,0,0,0,0
True,False,lnn-lnn,0.1,0.058823529411764705,0.07407407407407408,0.0625,1.3154648767857289
True,False,lnn-lnn,0.1,0.02247191011235955,0.03669724770642202,0.015555555555555555,0.6222617206011799
True,False,lnn-lnn,0.0,0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0,0,0,0
True,False,lnn-lnn,0.25,0.09803921568627451,0.14084507042253522,0.09163774821669558,1.7580376396036792
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
True,False,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.25,0.10869565217391304,0.15151515151515152,0.09802350427350429,1.8751296368344113
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.35,0.1590909090909091,0.21875,0.18831550802139035,2.851106764704974
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.25,0.03937007874015748,0.06802721088435375,0.08607492997198879,1.769540430258651
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.1,0.02197802197802198,0.03603603603603604,0.01625,0.6045297031036166
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.05,0.012195121951219513,0.019607843137254905,0.01,0.38685280723454163
False,True,lnn-lnn,0.05,0.038461538461538464,0.043478260869565216,0.025,0.6309297535714575
False,True,lnn-lnn,0.1,0.07692307692307693,0.08695652173913043,0.025,0.7461414348591218
False,True,lnn-lnn,0.1,0.18181818181818182,0.12903225806451613,0.016594516594516592,0.4913669381764537
False,True,lnn-lnn,0.1,0.024691358024691357,0.039603960396039604,0.05625,1.2446505421182261
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.05,0.04,0.044444444444444446,0.025,0.6309297535714575
False,True,lnn-lnn,0.1,0.03773584905660377,0.05479452054794521,0.039285714285714285,0.9642630869047908
False,True,lnn-lnn,0.05,0.020833333333333332,0.029411764705882353,0.003333333333333333,0.25
False,True,lnn-lnn,0.1,0.038461538461538464,0.05555555555555555,0.016025641025641024,0.6188567221452157
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.05,0.017857142857142856,0.026315789473684206,0.0025,0.227670248696953
False,True,lnn-lnn,0.2,0.034782608695652174,0.05925925925925926,0.095,1.9017415037800875
False,True,lnn-lnn,0.05,0.016666666666666666,0.025,0.007142857142857143,0.3333333333333333
False,True,lnn-lnn,0.1,0.041666666666666664,0.058823529411764705,0.03166666666666666,0.8809297535714575
False,True,lnn-lnn,0.15,0.022388059701492536,0.03896103896103895,0.03527777777777778,1.0287002443609343
False,True,lnn-lnn,0.15,0.04918032786885246,0.07407407407407407,0.02986111111111111,0.8867330268770297
False,True,lnn-lnn,0.1,0.017094017094017096,0.029197080291970805,0.010416666666666666,0.5148886965455458
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.1,0.05263157894736842,0.06896551724137931,0.05769230769230769,1.2626495350371936
False,True,lnn-lnn,0.05,0.023255813953488372,0.031746031746031744,0.005,0.2890648263178879
False,True,lnn-lnn,0.0,0,0,0,0
False,True,lnn-lnn,0.2,0.1,0.13333333333333333,0.06916267942583733,1.528103719616888
False,True,lnn-lnn,0.0,0,0,0,0
False,True,lnn-lnn,0.05,0.05555555555555555,0.052631578947368425,0.004273504273504274,0.26264953503719357
False,True,lnn-lnn,0.0,0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.35,0.14,0.2,0.19995192307692308,2.9293591455669707
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.1,0.012903225806451613,0.022857142857142854,0.01,0.5167350750148408
False,True,lnn-lnn,0.15,0.03896103896103896,0.061855670103092786,0.025037593984962404,0.8537763728109803
False,True,lnn-lnn,0.05,0.008620689655172414,0.014705882352941175,0.008333333333333333,0.3562071871080222
False,True,lnn-lnn,0.0,0,0,0,0
False,True,lnn-lnn,0.0,0,0,0,0
False,True,lnn-lnn,0.1,0.058823529411764705,0.07407407407407408,0.0625,1.3154648767857289
False,True,lnn-lnn,0.1,0.02247191011235955,0.03669724770642202,0.015555555555555555,0.6222617206011799
False,True,lnn-lnn,0.0,0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0,0,0,0
False,True,lnn-lnn,0.25,0.09803921568627451,0.14084507042253522,0.09163774821669558,1.7580376396036792
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,True,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.25,0.10869565217391304,0.15151515151515152,0.09802350427350429,1.8751296368344113
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.35,0.1590909090909091,0.21875,0.18831550802139035,2.851106764704974
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.25,0.03937007874015748,0.06802721088435375,0.08607492997198879,1.769540430258651
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.1,0.02197802197802198,0.03603603603603604,0.01625,0.6045297031036166
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.05,0.012195121951219513,0.019607843137254905,0.01,0.38685280723454163
False,False,lnn-lnn,0.05,0.038461538461538464,0.043478260869565216,0.025,0.6309297535714575
False,False,lnn-lnn,0.1,0.07692307692307693,0.08695652173913043,0.025,0.7461414348591218
False,False,lnn-lnn,0.1,0.18181818181818182,0.12903225806451613,0.016594516594516592,0.4913669381764537
False,False,lnn-lnn,0.1,0.024691358024691357,0.039603960396039604,0.05625,1.2446505421182261
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.05,0.04,0.044444444444444446,0.025,0.6309297535714575
False,False,lnn-lnn,0.1,0.03773584905660377,0.05479452054794521,0.039285714285714285,0.9642630869047908
False,False,lnn-lnn,0.05,0.020833333333333332,0.029411764705882353,0.003333333333333333,0.25
False,False,lnn-lnn,0.1,0.038461538461538464,0.05555555555555555,0.016025641025641024,0.6188567221452157
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.05,0.017857142857142856,0.026315789473684206,0.0025,0.227670248696953
False,False,lnn-lnn,0.2,0.034782608695652174,0.05925925925925926,0.095,1.9017415037800875
False,False,lnn-lnn,0.05,0.016666666666666666,0.025,0.007142857142857143,0.3333333333333333
False,False,lnn-lnn,0.1,0.041666666666666664,0.058823529411764705,0.03166666666666666,0.8809297535714575
False,False,lnn-lnn,0.15,0.022388059701492536,0.03896103896103895,0.03527777777777778,1.0287002443609343
False,False,lnn-lnn,0.15,0.04918032786885246,0.07407407407407407,0.02986111111111111,0.8867330268770297
False,False,lnn-lnn,0.1,0.017094017094017096,0.029197080291970805,0.010416666666666666,0.5148886965455458
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.1,0.05263157894736842,0.06896551724137931,0.05769230769230769,1.2626495350371936
False,False,lnn-lnn,0.05,0.023255813953488372,0.031746031746031744,0.005,0.2890648263178879
False,False,lnn-lnn,0.0,0,0,0,0
False,False,lnn-lnn,0.2,0.1,0.13333333333333333,0.06916267942583733,1.528103719616888
False,False,lnn-lnn,0.0,0,0,0,0
False,False,lnn-lnn,0.05,0.05555555555555555,0.052631578947368425,0.004273504273504274,0.26264953503719357
False,False,lnn-lnn,0.0,0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.35,0.14,0.2,0.19995192307692308,2.9293591455669707
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.1,0.012903225806451613,0.022857142857142854,0.01,0.5167350750148408
False,False,lnn-lnn,0.15,0.03896103896103896,0.061855670103092786,0.025037593984962404,0.8537763728109803
False,False,lnn-lnn,0.05,0.008620689655172414,0.014705882352941175,0.008333333333333333,0.3562071871080222
False,False,lnn-lnn,0.0,0,0,0,0
False,False,lnn-lnn,0.0,0,0,0,0
False,False,lnn-lnn,0.1,0.058823529411764705,0.07407407407407408,0.0625,1.3154648767857289
False,False,lnn-lnn,0.1,0.02247191011235955,0.03669724770642202,0.015555555555555555,0.6222617206011799
False,False,lnn-lnn,0.0,0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0,0,0,0
False,False,lnn-lnn,0.25,0.09803921568627451,0.14084507042253522,0.09163774821669558,1.7580376396036792
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
False,False,lnn-lnn,0.0,0.0,0,0,0
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.1,0.07692307692307693,0.08695652173913043,0.01388888888888889,0.5712681500913009
True,True,ltc-ltc,0.15,0.06818181818181818,0.09374999999999999,0.036041666666666666,0.9877105364607898
True,True,ltc-ltc,0.05,0.125,0.07142857142857144,0.006944444444444444,0.23540891336663824
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.05,0.029411764705882353,0.03703703703703704,0.003333333333333333,0.25
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.35,0.05511811023622047,0.09523809523809523,0.10393438432912117,1.9587618998708782
True,True,ltc-ltc,0.05,0.07692307692307693,0.060606060606060615,0.008547008547008546,0.3010299956639812
True,True,ltc-ltc,0.15,0.03296703296703297,0.05405405405405406,0.03749999999999999,1.0222926585480534
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.05,0.012195121951219513,0.019607843137254905,0.0125,0.43067655807339306
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.008333333333333333,0.3562071871080222
True,True,ltc-ltc,0.05,0.09090909090909091,0.06451612903225806,0.018181818181818184,0.38685280723454163
True,True,ltc-ltc,0.1,0.024691358024691357,0.039603960396039604,0.013247863247863248,0.5636795307011748
True,True,ltc-ltc,0.15,0.020833333333333332,0.036585365853658534,0.044375,1.1646451220075715
